trade_date,date,ts_code,qfq_open,qfq_high,qfq_low,qfq_close,tr,n_20,n_for_signal,entry_high_20,exit_low_10,breakout_long,exit_long,stop_long,stop_price,target_units,position_units,shares,cash,trade_action,trade_reason,signal_date,execution_date,execution_price,trade_value,fee,slippage_cost,portfolio_value,strategy_return,benchmark_value,benchmark_return,drawdown,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,qfq_pre_close,qfq_change,qfq_pct_chg,instrument_key,market,currency,signal,running_max
20260521,2026-05-21,300308.SZ,1060.0,1065.0,993.34,993.34,71.65999999999997,48.32552990977506,47.09739990502637,1099.87,835.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,115765.84415240033,-0.006269613737748481,518862.25762069476,-0.042102217936354935,-0.012086090680508033,1060.0,1065.0,993.34,993.34,1037.0,-43.66,-4.2102,237726.01,24395401.284,6.6039,1037.0,-43.66,-4.2102,zhongji_xuchuang,A-share,CNY,0,117182.11785492898
20260522,2026-05-22,300308.SZ,1010.04,1044.87,1006.18,1037.98,51.52999999999986,48.48575341428629,48.32552990977506,1099.87,861.56,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,116512.62489987114,0.006450786524630825,542179.562048371,0.04493929570942479,-0.005713268946774486,1010.04,1044.87,1006.18,1037.98,993.34,44.64,4.4939,209337.69,21509318.912,6.6039,993.34,44.64,4.4939,zhongji_xuchuang,A-share,CNY,0,117182.11785492898
20260525,2026-05-25,300308.SZ,1054.99,1094.98,1025.55,1093.0,69.43000000000006,49.53296574357198,48.48575341428629,1099.87,870.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,117433.05224588019,0.007899807825976435,570918.7665647406,0.053006801672479176,0.0,1054.99,1094.98,1025.55,1093.0,1037.98,55.02,5.3007,250760.89,26633292.536,6.6039,1037.98,55.02,5.3007,zhongji_xuchuang,A-share,CNY,0,117433.05224588019
20260526,2026-05-26,300308.SZ,1079.0,1110.0,1076.0,1103.0,34.0,48.756317456393376,49.53296574357198,1099.87,960.0,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,117600.34183984766,0.0014245528900773685,576142.1770548114,0.009149130832570851,0.0,1079.0,1110.0,1076.0,1103.0,1093.0,10.0,0.9149,234391.09,25717381.407,6.6039,1093.0,10.0,0.9149,zhongji_xuchuang,A-share,CNY,1,117600.34183984766
20260527,2026-05-27,300308.SZ,1090.0,1147.0,1088.67,1111.37,58.32999999999993,49.235001583573705,48.756317456393376,1110.0,988.88,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,117740.36322999845,0.001190654618516973,580514.1716350006,0.007588395285584637,0.0,1090.0,1147.0,1088.67,1111.37,1103.0,8.37,0.7588,250688.11,28064034.997,6.6039,1103.0,8.37,0.7588,zhongji_xuchuang,A-share,CNY,1,117740.36322999845
20260528,2026-05-28,300308.SZ,1100.0,1199.79,1085.56,1197.99,114.23000000000002,52.48475150439502,49.235001583573705,1147.0,988.88,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,119189.42569294471,0.012307270193447684,625759.353299994,0.07793984001727594,0.0,1100.0,1199.79,1085.56,1197.99,1111.37,86.62,7.794,287465.13,32911837.685,6.6039,1111.37,86.62,7.794,zhongji_xuchuang,A-share,CNY,1,119189.42569294471
20260529,2026-05-29,300308.SZ,1190.0,1209.99,1155.0,1161.16,54.99000000000001,52.610013929175274,52.48475150439502,1199.79,988.88,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,118573.2981183625,-0.00516931406456711,606521.5324650633,-0.030743161462115642,-0.00516931406456711,1190.0,1209.99,1155.0,1161.16,1197.99,-36.83,-3.0743,287267.95,33891957.433,6.6039,1197.99,-36.83,-3.0743,zhongji_xuchuang,A-share,CNY,0,119189.42569294471
20260601,2026-06-01,300308.SZ,1161.0,1183.61,1113.9,1130.0,69.70999999999981,53.4650132327165,52.610013929175274,1209.99,988.88,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,118052.02374355984,-0.004396220591606603,590245.3853780025,-0.026835233731785535,-0.009542809211238623,1161.0,1183.61,1113.9,1130.0,1161.16,-31.16,-2.6835,269781.89,30968403.449,6.6039,1161.16,-31.16,-2.6835,zhongji_xuchuang,A-share,CNY,0,119189.42569294471
20260602,2026-06-02,300308.SZ,1153.6,1205.58,1140.01,1191.81,75.57999999999993,54.57076257108067,53.4650132327165,1209.99,988.88,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,119086.04072387281,0.008758994107200824,622531.2856171303,0.05469911504424796,-0.0008674005136852792,1153.6,1205.58,1140.01,1191.81,1130.0,61.81,5.4699,290063.42,34167017.42,6.6039,1130.0,61.81,5.4699,zhongji_xuchuang,A-share,CNY,0,119189.42569294471
20260603,2026-06-03,300308.SZ,1220.0,1320.0,1220.0,1275.0,128.19000000000005,58.251724442526644,54.57076257108067,1209.99,993.34,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,120477.72285608824,0.01168635823104025,665984.8374840295,0.06980139451758238,0.0,1220.0,1320.0,1220.0,1275.0,1191.81,83.19,6.9801,345250.76,43881189.297,6.6039,1191.81,83.19,6.9801,zhongji_xuchuang,A-share,CNY,1,120477.72285608824
20260604,2026-06-04,300308.SZ,1250.0,1290.0,1241.36,1280.0,48.6400000000001,57.77113822040032,58.251724442526644,1320.0,993.34,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,120561.36765307197,0.0006942760454033969,668596.5427290648,0.0039215686274509665,0.0,1250.0,1290.0,1241.36,1280.0,1275.0,5.0,0.3922,217142.12,27594721.466,6.6039,1275.0,5.0,0.3922,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260605,2026-06-05,300308.SZ,1273.2,1301.51,1160.0,1179.99,141.51,61.958081309380304,57.77113822040032,1320.0,1006.18,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,118888.30442380326,-0.01387727480069012,616357.2144178665,-0.07813281250000004,-0.01387727480069012,1273.2,1301.51,1160.0,1179.99,1280.0,-100.01,-7.8133,474740.88,58324832.702,6.6039,1280.0,-100.01,-7.8133,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260608,2026-06-08,300308.SZ,1132.79,1179.45,1132.0,1154.99,47.99000000000001,61.25967724391129,61.958081309380304,1320.0,1025.55,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,118470.08043888456,-0.003517789129432347,603298.6881926896,-0.021186620225595032,-0.017346246603682447,1132.79,1179.45,1132.0,1154.99,1179.99,-25.0,-2.1187,336119.84,38923878.724,6.6039,1179.99,-25.0,-2.1187,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260609,2026-06-09,300308.SZ,1140.97,1196.16,1126.9,1180.0,69.25999999999999,61.659693381715726,61.25967724391129,1320.0,1076.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,118888.47171339722,0.003531619738609715,616362.4378283566,0.02165386713304862,-0.013875887211968974,1140.97,1196.16,1126.9,1180.0,1154.99,25.01,2.1654,398930.37,46676010.4583,6.6039,1154.99,25.01,2.1654,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260610,2026-06-10,300308.SZ,1150.0,1174.0,1128.8,1147.0,51.200000000000045,61.13670871262995,61.659693381715726,1320.0,1085.56,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,118336.41605330455,-0.0046434751169440736,599125.183211123,-0.027966101694915202,-0.018454929991918667,1150.0,1174.0,1128.8,1147.0,1180.0,-33.0,-2.7966,228965.3,26382501.7585,6.6039,1180.0,-33.0,-2.7966,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260611,2026-06-11,300308.SZ,1136.0,1174.9,1093.0,1124.0,81.90000000000009,62.17487327699845,61.13670871262995,1320.0,1085.56,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,117951.64998717936,-0.0032514595165014093,587111.33908396,-0.02005231037489108,-0.02164638405067154,1136.0,1174.9,1093.0,1124.0,1147.0,-23.0,-2.0052,305923.59,34558724.4252,6.6039,1147.0,-23.0,-2.0052,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260612,2026-06-12,300308.SZ,1182.0,1188.5,1128.18,1149.0,64.5,62.29112961314853,62.17487327699845,1320.0,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,118369.87397209805,0.0035457239043636957,600169.8653091372,0.022241992882562345,-0.018177412247679325,1182.0,1188.5,1128.18,1149.0,1124.0,25.0,2.2242,346850.7,40003007.2501,6.6039,1124.0,25.0,2.2242,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260615,2026-06-15,300308.SZ,1175.0,1245.0,1122.0,1245.0,123.0,65.3265731324911,62.29112961314853,1320.0,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,119975.85407418582,0.013567473278431663,650314.606013817,0.08355091383812008,-0.004856560524189035,1175.0,1245.0,1122.0,1245.0,1149.0,96.0,8.3551,342237.42,40751494.5244,6.6039,1149.0,96.0,8.3551,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260616,2026-06-16,300308.SZ,1240.0,1273.68,1232.46,1248.09,41.22000000000003,64.12124447586655,65.3265731324911,1320.0,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,120027.54655872176,0.00043085739988968363,651928.6398552489,0.0024819277108432125,-0.004427795609339258,1240.0,1273.68,1232.46,1248.09,1245.0,3.09,0.2482,232821.86,29091725.5555,6.6039,1245.0,3.09,0.2482,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260617,2026-06-17,300308.SZ,1228.0,1276.13,1220.05,1276.11,56.080000000000155,63.719182252073225,64.12124447586655,1320.0,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,120496.29200101862,0.0039053155357759994,666564.6360484272,0.022450304064610682,-0.0005397720125456251,1228.0,1276.13,1220.05,1276.11,1248.09,28.02,2.245,217562.42,27272022.8891,6.6039,1248.09,28.02,2.245,zhongji_xuchuang,A-share,CNY,0,120561.36765307197
20260618,2026-06-18,300308.SZ,1270.0,1368.5,1268.73,1367.88,99.76999999999998,65.52172313946957,63.719182252073225,1320.0,1093.0,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,122031.50860485814,0.012740778810243825,714499.8741158072,0.07191386322495741,0.0,1270.0,1368.5,1268.73,1367.88,1276.11,91.77,7.1914,285516.16,38176552.6987,6.6039,1276.11,91.77,7.1914,zhongji_xuchuang,A-share,CNY,1,122031.50860485814
20260622,2026-06-22,300308.SZ,1367.78,1416.88,1343.38,1382.33,73.5,65.92063698249609,65.52172313946957,1368.5,1093.0,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,122273.24206814115,0.001980910225946264,722047.7022739595,0.010563792145509732,0.0,1367.78,1416.88,1343.38,1382.33,1367.88,14.45,1.0564,280332.73,38643675.1463,6.6039,1367.88,14.45,1.0564,zhongji_xuchuang,A-share,CNY,1,122273.24206814115
20260623,2026-06-23,300308.SZ,1395.0,1395.0,1300.0,1310.01,95.0,67.37460513337129,65.92063698249609,1416.88,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,121063.40372456837,-0.009894547025248168,684271.9976097674,-0.05231746399195558,-0.009894547025248168,1395.0,1395.0,1300.0,1310.01,1382.33,-72.32,-5.2317,291773.35,38963677.9042,6.6039,1382.33,-72.32,-5.2317,zhongji_xuchuang,A-share,CNY,0,122273.24206814115
20260624,2026-06-24,300308.SZ,1313.61,1344.88,1282.15,1312.18,62.73000000000002,67.14237487670273,67.37460513337129,1416.88,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,121099.7055664593,0.0002998580972786158,685405.4776861127,0.001656475904764143,-0.009597655888013867,1313.61,1344.88,1282.15,1312.18,1310.01,2.17,0.1656,262257.43,34437448.0503,6.6039,1310.01,2.17,0.1656,zhongji_xuchuang,A-share,CNY,0,122273.24206814115
20260625,2026-06-25,300308.SZ,1326.0,1345.09,1280.02,1323.4,65.06999999999994,67.03875613286759,67.14237487670273,1416.88,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,121287.40449089083,0.0015499535985949997,691266.1442559724,0.008550656159978187,-0.008062578210700666,1326.0,1345.09,1280.02,1323.4,1312.18,11.22,0.8551,376090.48,49655189.3376,6.6039,1312.18,11.22,0.8551,zhongji_xuchuang,A-share,CNY,0,122273.24206814115
20260626,2026-06-26,300308.SZ,1296.0,1296.94,1235.13,1253.89,88.26999999999998,68.10031832622421,67.03875613286759,1416.88,1093.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,120124.5745232229,-0.00958739262785746,654958.21793949,-0.052523802327338776,-0.01757267173565935,1296.0,1296.94,1235.13,1253.89,1323.4,-69.51,-5.2524,352810.98,44480805.0765,6.6039,1323.4,-69.51,-5.2524,zhongji_xuchuang,A-share,CNY,0,122273.24206814115
